"","kingdom","phylum","class","order","family","genus","species","decimalLatitude","decimalLongitude","year","month","day","source"
"1938","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Sayornis","Sayornis saya",37.613846,-118.831726,"2019","5","8","GBIF"
"1939","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Nymphalis","Nymphalis californica",37.61437,-118.834458,"2020","4","16","GBIF"
"1940","Animalia","Chordata","Mammalia","Soricomorpha","Soricidae","Sorex","Sorex vagrans",37.6145441,-118.8283909,"1922","7","14","GBIF"
"1941","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Odocoileus","Odocoileus hemionus",37.619301,-118.82551,"2019","7","20","GBIF"
"1942","Animalia","Chordata","Squamata",NA,"Phrynosomatidae","Sceloporus","Sceloporus graciosus",37.613586,-118.831645,"2019","6","15","GBIF"
"1943","Animalia","Chordata","Squamata",NA,"Phrynosomatidae","Sceloporus","Sceloporus graciosus",37.613583,-118.83161,"2019","6","15","GBIF"
"1944","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Odocoileus","Odocoileus hemionus",37.609985,-118.83,"2019","6","13","GBIF"
"1945","Animalia","Arthropoda","Insecta","Lepidoptera","Papilionidae","Papilio","Papilio rutulus",37.613981,-118.835191,"2019","6","11","GBIF"
"1946","Animalia","Arthropoda","Insecta","Lepidoptera","Saturniidae","Hyalophora","Hyalophora gloveri",37.613677,-118.831764,"2019","5","31","GBIF"
"1947","Animalia","Arthropoda","Insecta","Lepidoptera","Sphingidae","Sphinx","Sphinx vashti",37.613574,-118.831604,"2019","5","31","GBIF"
"1948","Animalia","Chordata","Aves","Passeriformes","Corvidae","Pica","Pica hudsonia",37.613747,-118.83065,"2018","8","29","GBIF"
"1949","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Melospiza","Melospiza melodia",37.61298,-118.831604,"2018","7","15","GBIF"
"1950","Animalia","Chordata","Aves","Passeriformes","Icteridae","Euphagus","Euphagus cyanocephalus",37.61298,-118.831604,"2018","7","15","GBIF"
"1951","Animalia","Chordata","Aves","Falconiformes","Falconidae","Falco","Falco sparverius",37.613747,-118.83065,"2018","8","29","GBIF"
"1952","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Contopus","Contopus sordidulus",37.613747,-118.83065,"2018","8","29","GBIF"
"1953","Animalia","Chordata","Aves","Accipitriformes","Cathartidae","Cathartes","Cathartes aura",37.613747,-118.83065,"2018","8","29","GBIF"
"1954","Animalia","Chordata","Aves","Piciformes","Picidae","Colaptes","Colaptes auratus",37.61298,-118.831604,"2018","7","15","GBIF"
"1955","Animalia","Chordata","Aves","Falconiformes","Falconidae","Falco","Falco mexicanus",37.61298,-118.831604,"2018","7","15","GBIF"
"1956","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Sayornis","Sayornis saya",37.61298,-118.831604,"2018","7","15","GBIF"
"1957","Animalia","Chordata","Aves","Passeriformes","Troglodytidae","Salpinctes","Salpinctes obsoletus",37.61368,-118.83173,"2018","7","13","GBIF"
"1958","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Artemisiospiza","Artemisiospiza nevadensis",37.61298,-118.831604,"2018","7","15","GBIF"
"1959","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","Petrochelidon","Petrochelidon pyrrhonota",37.61298,-118.831604,"2018","7","15","GBIF"
"1960","Animalia","Chordata","Aves","Passeriformes","Icteridae","Icterus","Icterus bullockii",37.61298,-118.831604,"2018","7","15","GBIF"
"1961","Animalia","Chordata","Aves","Passeriformes","Turdidae","Turdus","Turdus migratorius",37.614056,-118.835495,"2018","6","5","GBIF"
"1962","Animalia","Chordata","Aves","Passeriformes","Icteridae","Agelaius","Agelaius phoeniceus",37.618176,-118.82306,"2004","6","20","GBIF"
"1963","Animalia","Chordata","Aves","Passeriformes","Icteridae","Euphagus","Euphagus cyanocephalus",37.618176,-118.82306,"2004","6","20","GBIF"
"1964","Animalia","Chordata","Aves","Galliformes","Phasianidae","Centrocercus","Centrocercus urophasianus",37.618176,-118.82306,"2004","6","20","GBIF"
"1965","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo chlorurus",37.618176,-118.82306,"2004","6","20","GBIF"
"1966","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Spizella","Spizella breweri",37.618176,-118.82306,"2004","6","20","GBIF"
"1967","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Setophaga petechia",37.614056,-118.835495,"2018","6","5","GBIF"
"1968","Animalia","Chordata","Aves","Passeriformes","Cardinalidae","Piranga","Piranga ludoviciana",37.61298,-118.831604,"2018","7","15","GBIF"
"1969","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo chlorurus",37.61298,-118.831604,"2018","7","15","GBIF"
"1970","Animalia","Chordata","Aves","Passeriformes","Troglodytidae","Troglodytes","Troglodytes aedon",37.61298,-118.831604,"2018","7","15","GBIF"
"1971","Animalia","Chordata","Aves","Piciformes","Picidae","Sphyrapicus","Sphyrapicus ruber",37.61298,-118.831604,"2018","7","15","GBIF"
"1972","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Haemorhous","Haemorhous cassinii",37.618176,-118.82306,"2004","6","20","GBIF"
"1973","Animalia","Chordata","Aves","Passeriformes","Corvidae","Pica","Pica hudsonia",37.618176,-118.82306,"2004","6","20","GBIF"
"1974","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Tyrannus","Tyrannus verticalis",37.614056,-118.835495,"2018","5","8","GBIF"
"1975","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo chlorurus",37.614056,-118.835495,"2018","5","8","GBIF"
"1976","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Melospiza","Melospiza melodia",37.614056,-118.835495,"2018","5","8","GBIF"
"1977","Animalia","Chordata","Aves","Passeriformes","Corvidae","Pica","Pica hudsonia",37.614056,-118.835495,"2018","5","8","GBIF"
"1978","Animalia","Chordata","Aves","Passeriformes","Parulidae","Cardellina","Cardellina pusilla",37.614056,-118.835495,"2018","5","8","GBIF"
"1979","Animalia","Chordata","Aves","Passeriformes","Mimidae","Oreoscoptes","Oreoscoptes montanus",37.614056,-118.835495,"2018","5","8","GBIF"
"1980","Animalia","Chordata","Aves","Caprimulgiformes","Caprimulgidae","Phalaenoptilus","Phalaenoptilus nuttallii",37.614056,-118.835495,"2018","6","5","GBIF"
"1981","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Setophaga petechia",37.613796,-118.83091,"2018","6","5","GBIF"
"1982","Animalia","Chordata","Aves","Caprimulgiformes","Caprimulgidae","Phalaenoptilus","Phalaenoptilus nuttallii",37.613796,-118.83091,"2018","6","5","GBIF"
"1983","Animalia","Chordata","Aves","Passeriformes","Turdidae","Turdus","Turdus migratorius",37.613796,-118.83091,"2018","6","5","GBIF"
"1984","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","Petrochelidon","Petrochelidon pyrrhonota",37.614056,-118.835495,"2018","5","8","GBIF"
"1985","Animalia","Chordata","Aves","Coraciiformes","Alcedinidae","Megaceryle","Megaceryle alcyon",37.614056,-118.835495,"2018","5","8","GBIF"
"1986","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Setophaga petechia",37.614056,-118.835495,"2018","5","8","GBIF"
"1987","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","Petrochelidon","Petrochelidon pyrrhonota",37.618176,-118.82306,"2004","6","20","GBIF"
"1988","Animalia","Chordata","Aves","Passeriformes","Mimidae","Oreoscoptes","Oreoscoptes montanus",37.618176,-118.82306,"2004","6","20","GBIF"
"1989","Animalia","Chordata","Aves","Passeriformes","Regulidae","Regulus","Regulus calendula",37.613403,-118.83171,"2018","4","7","GBIF"
"1990","Animalia","Chordata","Aves","Passeriformes","Turdidae","Turdus","Turdus migratorius",37.613403,-118.83171,"2018","4","5","GBIF"
"1991","Animalia","Chordata","Aves","Piciformes","Picidae","Sphyrapicus","Sphyrapicus ruber",37.613403,-118.83171,"2018","4","5","GBIF"
"1992","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Melospiza","Melospiza melodia",37.613403,-118.83171,"2018","4","5","GBIF"
"1993","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Sayornis","Sayornis saya",37.613403,-118.83171,"2018","4","5","GBIF"
"1994","Animalia","Chordata","Aves","Passeriformes","Regulidae","Regulus","Regulus calendula",37.613403,-118.83171,"2018","4","4","GBIF"
"1995","Animalia","Chordata","Aves","Piciformes","Picidae","Sphyrapicus","Sphyrapicus ruber",37.613403,-118.83171,"2018","4","4","GBIF"
"1996","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Passerella","Passerella iliaca",37.613403,-118.83171,"2018","4","4","GBIF"
"1997","Animalia","Chordata","Aves","Passeriformes","Corvidae","Pica","Pica hudsonia",37.613403,-118.83171,"2018","4","4","GBIF"
"1998","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo maculatus",37.613403,-118.83171,"2018","4","3","GBIF"
"1999","Animalia","Chordata","Aves","Passeriformes","Turdidae","Turdus","Turdus migratorius",37.613403,-118.83171,"2018","4","3","GBIF"
"2000","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Junco","Junco hyemalis",37.613403,-118.83171,"2018","4","3","GBIF"
"2001","Animalia","Chordata","Aves","Passeriformes","Troglodytidae","Troglodytes","Troglodytes aedon",37.614056,-118.835495,"2018","5","8","GBIF"
"2002","Animalia","Chordata","Aves","Passeriformes","Turdidae","Turdus","Turdus migratorius",37.614056,-118.835495,"2018","5","8","GBIF"
"2003","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Spinus","Spinus psaltria",37.613403,-118.83171,"2018","4","7","GBIF"
"2004","Animalia","Chordata","Aves","Galliformes","Odontophoridae","Callipepla","Callipepla californica",37.613403,-118.83171,"2018","4","5","GBIF"
"2005","Animalia","Chordata","Aves","Passeriformes","Corvidae","Cyanocitta","Cyanocitta stelleri",37.613403,-118.83171,"2018","4","5","GBIF"
"2006","Animalia","Chordata","Aves","Passeriformes","Regulidae","Regulus","Regulus calendula",37.613403,-118.83171,"2018","4","5","GBIF"
"2007","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Spinus","Spinus psaltria",37.613403,-118.83171,"2018","4","4","GBIF"
"2008","Animalia","Chordata","Aves","Passeriformes","Turdidae","Turdus","Turdus migratorius",37.613403,-118.83171,"2018","4","4","GBIF"
"2009","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo maculatus",37.613403,-118.83171,"2018","4","4","GBIF"
"2010","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Zonotrichia","Zonotrichia leucophrys",37.613403,-118.83171,"2018","4","4","GBIF"
"2011","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Melospiza","Melospiza lincolnii",37.613403,-118.83171,"2018","4","4","GBIF"
"2012","Animalia","Chordata","Aves","Passeriformes","Troglodytidae","Thryomanes","Thryomanes bewickii",37.613403,-118.83171,"2018","4","3","GBIF"
"2013","Animalia","Chordata","Aves","Passeriformes","Turdidae","Turdus","Turdus migratorius",37.613403,-118.83171,"2018","4","7","GBIF"
"2014","Animalia","Chordata","Aves","Piciformes","Picidae","Colaptes","Colaptes auratus",37.613403,-118.83171,"2018","4","5","GBIF"
"2015","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Zonotrichia","Zonotrichia leucophrys",37.613403,-118.83171,"2018","4","5","GBIF"
"2016","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Setophaga coronata",37.613403,-118.83171,"2018","4","4","GBIF"
"2017","Animalia","Chordata","Aves","Passeriformes","Corvidae","Corvus","Corvus corax",37.613403,-118.83171,"2018","4","4","GBIF"
"2018","Animalia","Chordata","Aves","Passeriformes","Regulidae","Regulus","Regulus calendula",37.613403,-118.83171,"2018","4","3","GBIF"
"2019","Animalia","Chordata","Aves","Passeriformes","Corvidae","Pica","Pica hudsonia",37.613403,-118.83171,"2018","4","3","GBIF"
"2020","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Setophaga coronata",37.613403,-118.83171,"2018","4","5","GBIF"
"2021","Animalia","Chordata","Aves","Passeriformes","Regulidae","Regulus","Regulus calendula",37.613403,-118.83171,"2018","4","4","GBIF"
"2022","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Sayornis","Sayornis saya",37.613403,-118.83171,"2018","4","4","GBIF"
"2023","Animalia","Chordata","Aves","Passeriformes","Sturnidae","Sturnus","Sturnus vulgaris",37.613403,-118.83171,"2018","4","4","GBIF"
"2024","Animalia","Chordata","Aves","Passeriformes","Icteridae","Euphagus","Euphagus cyanocephalus",37.613403,-118.83171,"2018","4","4","GBIF"
"2025","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Melospiza","Melospiza melodia",37.613403,-118.83171,"2018","4","4","GBIF"
"2026","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Haliaeetus","Haliaeetus leucocephalus",37.617382,-118.82072,"2018","1","15","GBIF"
"2027","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Haliaeetus","Haliaeetus leucocephalus",37.61979,-118.82911,"2017","12","13","GBIF"
"2028","Animalia","Chordata","Aves","Passeriformes","Turdidae","Myadestes","Myadestes townsendi",37.614006,-118.83262,"2017","11","12","GBIF"
"2029","Animalia","Chordata","Aves","Passeriformes","Corvidae","Pica","Pica hudsonia",37.614006,-118.83262,"2017","11","11","GBIF"
"2030","Animalia","Chordata","Aves","Passeriformes","Turdidae","Myadestes","Myadestes townsendi",37.614006,-118.83262,"2017","11","11","GBIF"
"2031","Animalia","Chordata","Aves","Passeriformes","Regulidae","Regulus","Regulus calendula",37.614006,-118.83262,"2017","11","11","GBIF"
"2032","Animalia","Chordata","Aves","Passeriformes","Corvidae","Cyanocitta","Cyanocitta stelleri",37.614006,-118.83262,"2017","11","12","GBIF"
"2033","Animalia","Chordata","Aves","Passeriformes","Corvidae","Corvus","Corvus corax",37.614006,-118.83262,"2017","11","11","GBIF"
"2034","Animalia","Chordata","Aves","Passeriformes","Corvidae","Corvus","Corvus corax",37.614006,-118.83262,"2017","11","11","GBIF"
"2035","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Zonotrichia","Zonotrichia leucophrys",37.614006,-118.83262,"2017","11","12","GBIF"
"2036","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Circus","Circus cyaneus",37.614006,-118.83262,"2017","11","12","GBIF"
"2037","Animalia","Chordata","Aves","Passeriformes","Regulidae","Regulus","Regulus calendula",37.614006,-118.83262,"2017","11","12","GBIF"
"2038","Animalia","Chordata","Aves","Passeriformes","Paridae","Poecile","Poecile gambeli",37.614006,-118.83262,"2017","11","11","GBIF"
"2039","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Setophaga coronata",37.614086,-118.83234,"2017","9","19","GBIF"
"2040","Animalia","Chordata","Aves","Galliformes","Phasianidae","Dendragapus","Dendragapus fuliginosus",37.614086,-118.83234,"2017","9","19","GBIF"
"2041","Animalia","Chordata","Aves","Piciformes","Picidae","Colaptes","Colaptes auratus",37.614086,-118.83234,"2017","9","18","GBIF"
"2042","Animalia","Chordata","Aves","Passeriformes","Turdidae","Turdus","Turdus migratorius",37.614086,-118.83234,"2017","9","18","GBIF"
"2043","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Melospiza","Melospiza lincolnii",37.614086,-118.83234,"2017","9","18","GBIF"
"2044","Animalia","Chordata","Aves","Passeriformes","Troglodytidae","Troglodytes","Troglodytes aedon",37.613686,-118.83241,"2017","9","3","GBIF"
"2045","Animalia","Chordata","Aves","Passeriformes","Parulidae","Leiothlypis","Leiothlypis celata",37.613934,-118.8367,"2017","9","3","GBIF"
"2046","Animalia","Chordata","Aves","Passeriformes","Paridae","Poecile","Poecile gambeli",37.613934,-118.8367,"2017","9","3","GBIF"
"2047","Animalia","Chordata","Aves","Galliformes","Odontophoridae","Callipepla","Callipepla californica",37.613686,-118.83241,"2017","9","4","GBIF"
"2048","Animalia","Chordata","Aves","Passeriformes","Troglodytidae","Troglodytes","Troglodytes aedon",37.613934,-118.8367,"2017","9","3","GBIF"
"2049","Animalia","Chordata","Aves","Passeriformes","Bombycillidae","Bombycilla","Bombycilla cedrorum",37.613686,-118.83241,"2017","9","3","GBIF"
"2050","Animalia","Chordata","Aves","Passeriformes","Bombycillidae","Bombycilla","Bombycilla cedrorum",37.613686,-118.83241,"2017","9","5","GBIF"
"2051","Animalia","Chordata","Aves","Passeriformes","Sturnidae","Sturnus","Sturnus vulgaris",37.613686,-118.83241,"2017","9","3","GBIF"
"2052","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Spizella","Spizella breweri",37.613686,-118.83241,"2017","9","3","GBIF"
"2053","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Haemorhous","Haemorhous mexicanus",37.613934,-118.8367,"2017","9","3","GBIF"
"2054","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Zonotrichia","Zonotrichia leucophrys",37.613686,-118.83241,"2017","9","4","GBIF"
"2055","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Selasphorus","Selasphorus calliope",37.613686,-118.83241,"2017","9","3","GBIF"
"2056","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Setophaga coronata",37.613686,-118.83241,"2017","9","4","GBIF"
"2057","Animalia","Chordata","Aves","Passeriformes","Troglodytidae","Troglodytes","Troglodytes aedon",37.613686,-118.83241,"2017","9","4","GBIF"
"2058","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo chlorurus",37.613686,-118.83241,"2017","9","3","GBIF"
"2059","Animalia","Chordata","Aves","Passeriformes","Icteridae","Euphagus","Euphagus cyanocephalus",37.613686,-118.83241,"2017","9","5","GBIF"
"2060","Animalia","Chordata","Aves","Passeriformes","Parulidae","Cardellina","Cardellina pusilla",37.613686,-118.83241,"2017","9","4","GBIF"
"2061","Animalia","Chordata","Aves","Passeriformes","Corvidae","Corvus","Corvus corax",37.613686,-118.83241,"2017","9","4","GBIF"
"2062","Animalia","Chordata","Aves","Piciformes","Picidae","Colaptes","Colaptes auratus",37.613686,-118.83241,"2017","9","5","GBIF"
"2063","Animalia","Chordata","Aves","Piciformes","Picidae","Sphyrapicus","Sphyrapicus ruber",37.61378,-118.832375,"2017","9","7","GBIF"
"2064","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo maculatus",37.613777,-118.8322,"2017","9","7","GBIF"
"2065","Animalia","Chordata","Aves","Passeriformes","Troglodytidae","Troglodytes","Troglodytes aedon",37.613777,-118.8322,"2017","9","7","GBIF"
"2066","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Melospiza","Melospiza melodia",37.61378,-118.832375,"2017","9","7","GBIF"
