"","species","year","month","day","class_common","location","decimalLatitude","decimalLongitude","count_print"
"11068","Podiceps nigricollis",2020,8,3,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"11069","Haliaeetus leucocephalus",2020,11,3,"Birds","Outside SNARL",37.585335,-118.86421,"210 species"
"11070","Turdus migratorius",2020,10,26,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11071","Passerella iliaca",2020,6,25,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11072","Streptopelia decaocto",2020,7,27,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"11073","Haemorhous cassinii",2020,6,18,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11074","Xanthocephalus xanthocephalus",2020,7,27,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"11075","Cyanocitta stelleri",2020,10,18,"Birds","Outside SNARL",37.595158,-118.84787,"210 species"
"11076","Junco hyemalis",2020,11,3,"Birds","Outside SNARL",37.585335,-118.86421,"210 species"
"11077","Buteo jamaicensis",1986,12,31,"Birds","Outside SNARL",37.60391,-118.80458,"210 species"
"11078","Troglodytes aedon",2020,6,25,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11079","Leiothlypis celata",2020,7,2,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11080","Junco hyemalis",2020,6,20,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11081","Callipepla californica",2020,9,3,"Birds","Outside SNARL",37.632465,-118.80988,"210 species"
"11082","Corvus corax",2020,10,29,"Birds","Outside SNARL",37.599937,-118.85407,"210 species"
"11083","Passerella iliaca",2020,6,18,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11084","Sayornis nigricans",2020,6,18,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11085","Euphagus cyanocephalus",2020,6,26,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11086","Cardellina pusilla",2020,7,21,"Birds","Outside SNARL",37.585335,-118.86421,"210 species"
"11087","Molothrus ater",2020,6,20,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11088","Icterus bullockii",2020,6,18,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11089","Cathartes aura",2020,9,3,"Birds","Outside SNARL",37.632465,-118.80988,"210 species"
"11090","Setophaga coronata",2020,10,26,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11091","Artemisiospiza nevadensis",2020,8,8,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11092","Fulica americana",2020,10,26,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11093","Catharus guttatus",2020,10,26,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11094","Sturnus vulgaris",2020,6,26,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11095","Charadrius vociferus",2020,7,27,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"11096","Spizella breweri",2020,7,2,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11097","Agelaius phoeniceus",2020,6,26,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11098","Cardellina pusilla",2020,6,20,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11099","Pica hudsonia",2020,8,25,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11100","Setophaga petechia",2020,6,18,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11101","Geothlypis tolmiei",2020,6,25,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11102","Cardellina pusilla",2020,8,25,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11103","Spinus psaltria",2020,6,18,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11104","Tringa melanoleuca",2020,7,27,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"11105","Pipilo chlorurus",2020,7,2,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11106","Cathartes aura",2020,7,7,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11107","Molothrus ater",2020,7,2,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11108","Setophaga coronata",2020,6,18,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11109","Agelaius phoeniceus",2020,6,18,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11110","Hirundo rustica",2020,9,3,"Birds","Outside SNARL",37.632465,-118.80988,"210 species"
"11111","Euphagus cyanocephalus",2020,6,25,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11112","Setophaga coronata",2020,7,2,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11113","Contopus sordidulus",2020,7,7,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11114","Xanthocephalus xanthocephalus",2020,9,3,"Birds","Outside SNARL",37.632465,-118.80988,"210 species"
"11115","Troglodytes aedon",2020,6,20,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11116","Nucifraga columbiana",2020,7,2,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11117","Pica hudsonia",2020,7,2,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11118","Pheucticus melanocephalus",2020,6,25,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11119","Melospiza melodia",2020,6,26,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11120","Corvus corax",2020,6,18,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11121","Oreoscoptes montanus",2020,7,27,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"11122","Setophaga coronata",2020,6,18,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11123","Branta canadensis",2020,8,3,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"11124","Icterus bullockii",2020,6,26,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11125","Melospiza melodia",2020,6,25,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11126","Psaltriparus minimus",2020,6,18,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11127","Tachycineta thalassina",2020,6,20,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11128","Geothlypis tolmiei",2020,6,18,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11129","Actitis macularius",2020,7,27,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"11130","Corvus corax",1986,12,31,"Birds","Outside SNARL",37.60391,-118.80458,"210 species"
"11131","Colaptes auratus",2020,7,2,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11132","Empidonax oberholseri",2020,8,8,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11133","Contopus sordidulus",2020,7,2,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11134","Sphyrapicus ruber",2020,6,18,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11135","Buteo lagopus",1986,12,31,"Birds","Outside SNARL",37.60391,-118.80458,"210 species"
"11136","Geothlypis tolmiei",2020,7,21,"Birds","Outside SNARL",37.585335,-118.86421,"210 species"
"11137","Euphagus cyanocephalus",2020,7,7,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11138","Haemorhous cassinii",2020,6,20,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11139","Spizella passerina",2020,6,18,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11140","Pica hudsonia",2020,5,22,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11141","Pandion haliaetus",2020,7,21,"Birds","Outside SNARL",37.585335,-118.86421,"210 species"
"11142","Agelaius phoeniceus",2020,9,3,"Birds","Outside SNARL",37.632465,-118.80988,"210 species"
"11143","Recurvirostra americana",2020,7,27,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"11144","Oreortyx pictus",2020,7,27,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"11145","Pipilo chlorurus",2020,9,3,"Birds","Outside SNARL",37.632465,-118.80988,"210 species"
"11146","Pipilo chlorurus",2020,7,21,"Birds","Outside SNARL",37.585335,-118.86421,"210 species"
"11147","Turdus migratorius",2020,7,2,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11148","Leuconotopicus villosus",2020,7,2,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11149","Haliaeetus leucocephalus",2020,7,21,"Birds","Outside SNARL",37.585335,-118.86421,"210 species"
"11150","Setophaga petechia",2020,6,18,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11151","Colaptes auratus",2020,6,20,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11152","Euphagus cyanocephalus",2020,6,18,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11153","Leiothlypis celata",2020,8,8,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11154","Spinus psaltria",2020,6,25,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11155","Sphyrapicus ruber",2020,6,18,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11156","Oreoscoptes montanus",2020,8,3,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"11157","Sphyrapicus ruber",2020,7,21,"Birds","Outside SNARL",37.585335,-118.86421,"210 species"
"11158","Centrocercus urophasianus",2020,7,27,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"11159","Turdus migratorius",2020,6,25,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11160","Pheucticus melanocephalus",2020,7,7,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11161","Troglodytes aedon",2020,6,26,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11162","Aquila chrysaetos",1986,12,31,"Birds","Outside SNARL",37.60391,-118.80458,"210 species"
"11163","Spizella breweri",2020,8,19,"Birds","Outside SNARL",37.618988,-118.84214,"210 species"
"11164","Corvus corax",2020,9,3,"Birds","Outside SNARL",37.632465,-118.80988,"210 species"
"11165","Sitta carolinensis",2020,8,8,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11166","Calypte anna",2020,6,18,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11167","Junco hyemalis",2020,9,3,"Birds","Outside SNARL",37.632465,-118.80988,"210 species"
"11168","Anas acuta",2020,7,27,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"11169","Aythya americana",2020,7,27,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"11170","Cyanocitta stelleri",1986,12,31,"Birds","Outside SNARL",37.60391,-118.80458,"210 species"
"11171","Corvus corax",2020,7,2,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11172","Corvus corax",2020,7,27,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"11173","Catharus guttatus",2020,6,18,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11174","Sphyrapicus ruber",2020,7,2,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11175","Podiceps nigricollis",2020,7,27,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"11176","Passerculus sandwichensis",2020,7,27,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"11177","Euphagus cyanocephalus",2020,7,21,"Birds","Outside SNARL",37.585335,-118.86421,"210 species"
"11178","Sialia currucoides",1986,12,31,"Birds","Outside SNARL",37.60391,-118.80458,"210 species"
"11179","Pipilo chlorurus",2020,8,8,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11180","Circus cyaneus",2020,8,3,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"11181","Tachycineta thalassina",2020,7,21,"Birds","Outside SNARL",37.585335,-118.86421,"210 species"
"11182","Molothrus ater",2020,7,27,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"11183","Sphyrapicus ruber",2020,6,26,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11184","Pica hudsonia",2020,7,21,"Birds","Outside SNARL",37.585335,-118.86421,"210 species"
"11185","Passerella iliaca",2020,7,2,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11186","Petrochelidon pyrrhonota",2020,6,26,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11187","Melospiza melodia",2020,6,18,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11188","Leuconotopicus villosus",2020,6,18,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11189","Zonotrichia leucophrys",2020,7,2,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11190","Oxyura jamaicensis",2020,7,27,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"11191","Fulica americana",2020,7,27,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"11192","Mimus polyglottos",2020,6,18,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11193","Poecile gambeli",2020,6,18,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11194","Colaptes auratus",2020,6,18,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11195","Contopus sordidulus",2020,6,20,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11196","Poecile gambeli",2020,7,2,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11197","Contopus sordidulus",2020,8,8,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11198","Euphagus cyanocephalus",2020,7,27,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"11199","Contopus sordidulus",2020,6,18,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11200","Vireo gilvus",2020,6,20,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11201","Tachycineta bicolor",2020,6,18,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11202","Larus californicus",2020,7,27,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"11203","Turdus migratorius",2020,6,26,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11204","Catharus guttatus",2020,7,21,"Birds","Outside SNARL",37.585335,-118.86421,"210 species"
"11205","Myiarchus cinerascens",2020,6,18,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11206","Pipilo chlorurus",2020,6,18,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11207","Spinus psaltria",2020,6,20,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11208","Ardea herodias",2020,7,27,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"11209","Salpinctes obsoletus",2017,6,7,"Birds","Outside SNARL",37.585335,-118.86421,"210 species"
"11210","Pipilo chlorurus",2020,6,25,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11211","Petrochelidon pyrrhonota",2020,6,18,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11212","Haliaeetus leucocephalus",2020,7,27,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"11213","Pipilo chlorurus",2020,6,18,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11214","Pandion haliaetus",2020,7,2,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11215","Agelaius phoeniceus",2020,7,27,"Birds","Outside SNARL",37.619064,-118.87791,"210 species"
"11216","Pipilo chlorurus",2020,6,20,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11217","Spinus psaltria",2020,6,25,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11218","Corvus corax",2020,6,25,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11219","Cardellina pusilla",2020,7,2,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11220","Xanthocephalus xanthocephalus",2020,6,18,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11221","Colaptes auratus",2020,6,25,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11222","Contopus sordidulus",2020,6,18,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11223","Tachycineta thalassina",2020,6,26,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11224","Leiothlypis celata",2020,6,20,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11225","Euphagus cyanocephalus",2020,7,2,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11226","Polioptila caerulea",2020,6,20,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11227","Turdus migratorius",2020,6,18,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11228","Sturnella neglecta",2020,6,26,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11229","Pheucticus melanocephalus",2020,6,18,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11230","Vireo gilvus",2020,6,18,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11231","Larus californicus",2020,6,20,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11232","Melospiza melodia",2020,6,20,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11233","Setophaga petechia",2020,6,26,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11234","Setophaga petechia",2020,6,20,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11235","Colaptes auratus",2020,6,18,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11236","Setophaga petechia",2020,7,7,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11237","Corvus corax",2020,6,25,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11238","Sphyrapicus ruber",2020,6,25,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11239","Empidonax oberholseri",2020,6,25,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11240","Haemorhous cassinii",2020,7,2,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11241","Euphagus cyanocephalus",2020,6,25,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11242","Setophaga coronata",2020,5,22,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11243","Piranga ludoviciana",2020,6,18,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11244","Poecile gambeli",2020,6,20,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11245","Molothrus ater",2020,6,20,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11246","Larus californicus",2020,6,18,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11247","Icterus bullockii",2020,6,18,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11248","Larus californicus",2020,6,18,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11249","Tachycineta bicolor",2020,6,18,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11250","Corvus corax",2020,6,18,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11251","Tachycineta bicolor",2020,6,25,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11252","Piranga ludoviciana",2020,6,18,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11253","Calypte anna",2020,6,18,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
"11254","Turdus migratorius",2020,6,20,"Birds","Outside SNARL",37.591084,-118.85198,"210 species"
